21.28999999999999915,21.10000000000000142,0.,592.5,0.003297283014217999852,0
22.10000000000000142,26.60000000000000142,464.,1073.25,0.004375336469695999611,1
19.39000000000000057,27.19999999999999929,0.,463.,0.003782676300665999917,0
20.60000000000000142,19.5,0.,435.,0.002918891060950000102,0
21.5,33.5,475.25,1281.5,0.005319981915929999916,1
19.28999999999999915,31.60000000000000142,0.,437.3333333333329733,0.004371412404401000401,0
23.10000000000000142,27.19999999999999929,419.,701.6666666666669698,0.004756992933314999755,1
21.14999999999999858,20.,0.,538.5,0.003097662361945000171,0
22.52499999999999858,28.02499999999999858,513.5,1085.,0.004733202949514000134,1
19.28999999999999915,26.78999999999999915,0.,474.,0.003702056695408999926,0
22.10000000000000142,26.67500000000000071,454.,1047.,0.004387759969609999686,1
20.,18.64999999999999858,0.,442.,0.002689047398020999805,0
20.26000000000000156,32.86333333333330131,0.,448.3333333333329733,0.004831765507215000054,0
19.78999999999999915,19.33999999999999986,0.,439.5,0.002752747398135000061,0
19.5,27.60000000000000142,0.,447.5,0.003865169579758000185,0
20.19999999999999929,26.19999999999999929,62.5,420.5,0.003831694076382999824,0
20.,18.69999999999999929,0.,443.3333333333329733,0.002696287891489000145,0
20.19999999999999929,26.17500000000000071,56.5,419.,0.003828015378175000146,0
19.39000000000000057,27.19999999999999929,14.,422.5,0.003782676300665999917,0
20.10000000000000142,33.09000000000000341,0.,444.,0.004817064624046000013,0
19.78999999999999915,19.19999999999999929,0.,438.,0.002732733033694000058,0
21.69999999999999929,20.14000000000000057,492.,773.5,0.003226917277111000099,1
20.39000000000000057,32.95000000000000284,0.,513.,0.004883985140139999841,0
20.5,21.10000000000000142,0.,454.,0.003140079283851000044,0
20.,18.78999999999999915,0.,440.5,0.002709321202702999996,0
20.39000000000000057,18.69999999999999929,0.,430.,0.002762410641212000029,0
21.5,26.10000000000000142,0.,493.75,0.004137005583212999618,0
20.28999999999999915,33.,0.,492.,0.004861092042156000062,0
19.89000000000000057,18.89000000000000057,0.,437.,0.002705218443889999963,0
21.69999999999999929,24.69666666666670096,487.5,833.25,0.003961656072843999961,1
21.72250000000000014,20.5,490.25,816.,0.003289448011190999888,0
19.5,30.10000000000000142,0.,436.,0.004217649513761000286,0
21.28999999999999915,24.,424.6000000000000227,664.25,0.003753198623508000129,1
19.69999999999999929,19.28999999999999915,0.,449.,0.002730238030798999918,0
21.69999999999999929,20.625,481.5,830.75,0.003305038970463000051,1
22.19999999999999929,27.05000000000000071,454.,1131.,0.004477275255427000042,1
19.89000000000000057,18.94500000000000028,0.,441.,0.002713129296990999823,0
21.60000000000000142,34.28999999999999915,489.,1272.5,0.005480271133238999795,1
19.55000000000000071,26.86499999999999844,26.5,423.5,0.003773398568214000014,0
22.17500000000000071,26.91750000000000043,440.25,1096.75,0.004448359557322000002,1
20.10000000000000142,24.0666666666666984,0.,441.6666666666670267,0.003496112927278000049,0
20.53333333333329946,19.,0.,432.6666666666670267,0.002831984247959000184,0
20.28999999999999915,33.03000000000000114,0.,448.6666666666670267,0.00486554578538299972,0
21.5,34.5,454.,1430.,0.005480186515673999767,1
21.10000000000000142,33.04500000000000171,454.,1361.75,0.005118920522383999666,1
19.33999999999999986,26.28999999999999915,0.,466.5,0.003643953726687000193,0
19.28999999999999915,27.69999999999999929,0.,435.,0.003828581814036999872,0
22.92666666666670139,17.53333333333329946,317.,452.,0.003026013010876999962,0
20.44500000000000028,33.28999999999999915,0.,619.,0.004951701663116999871,0
22.19999999999999929,20.72250000000000014,530.5,827.,0.00342419136227499997,1
21.78999999999999915,18.99333333333330032,571.,631.,0.003059157658152000196,1
19.28999999999999915,26.78999999999999915,0.,470.,0.003702056695408999926,0
21.39000000000000057,24.26000000000000156,446.,754.6666666666669698,0.003817581692406999804,1
22.17500000000000071,26.60000000000000142,439.,1070.25,0.004395519029249000433,1
20.5,31.24500000000000099,440.,967.75,0.004661161203799999916,1
20.5,18.78999999999999915,0.,434.,0.002794762939846999819,0
22.07499999999999929,21.39249999999999829,484.,880.5,0.003508553788768999961,1
22.19999999999999929,28.10000000000000142,451.,970.6666666666669698,0.004652369602896000433,1
22.19999999999999929,27.,454.,1129.75,0.00446893986995300016,1
21.69999999999999929,20.39000000000000057,469.,781.,0.003267183753378000068,1
20.5,33.5,0.,640.,0.005000268772069000299,0
21.89000000000000057,36.53000000000000114,454.,1600.666666666669926,0.005947091372589000287,1
20.39000000000000057,33.5,419.,490.3333333333329733,0.004966159308981000012,1
19.72250000000000014,26.69999999999999929,31.,422.,0.003790729471686999849,0
22.89000000000000057,17.60000000000000142,334.5,451.25,0.0030308030107760002,0
22.19999999999999929,27.,454.,1134.25,0.00446893986995300016,1
21.28999999999999915,21.17500000000000071,475.25,826.75,0.003309065566452999881,1
19.39000000000000057,27.19999999999999929,0.,423.5,0.003782676300665999917,0
20.69999999999999929,20.60000000000000142,0.,443.,0.003103527038290000099,0
19.28999999999999915,26.78999999999999915,0.,470.5,0.003702056695408999926,0
22.00833333333330089,21.08416666666670025,478.3000000000000114,861.6333333333329847,0.003443598009261999993,1
22.,38.34499999999999886,438.,1911.,0.006288030425575999796,1
19.60000000000000142,30.24500000000000099,277.5,432.75,0.004264712870190000282,0
21.,35.64999999999999858,433.,719.,0.00549189055547400027,1
20.5,31.12249999999999872,433.,929.25,0.004642750121577000379,1
22.19999999999999929,20.74500000000000099,513.5,840.,0.003427929758109999822,1
20.28999999999999915,33.,0.,451.,0.004861092042156000062,0
22.73000000000000043,17.03333333333329946,160.6666666666669983,441.,0.002904320313916000131,0
21.78999999999999915,21.19750000000000156,464.5,902.5,0.003416121138045000172,1
20.19999999999999929,21.19999999999999929,0.,442.5,0.003096814053932000176,0
21.69999999999999929,21.44500000000000028,438.,874.,0.003437165424586999946,1
22.60000000000000142,26.8566666666667011,661.3333333333330302,1105.,0.004555295670453999614,1
19.44500000000000028,26.44500000000000028,0.,470.5,0.003689738886066999853,0
21.19999999999999929,25.5,0.,467.3333333333329733,0.003967170945675000011,0
21.52499999999999858,33.52000000000000313,464.,1445.,0.00533140930935899985,1
21.64999999999999858,20.91750000000000043,497.75,850.,0.003341874496114000028,1
22.60000000000000142,26.5,630.5,1035.75,0.004494362501136999963,1
22.39000000000000057,26.42666666666670139,444.,1068.666666666669926,0.004424602574842000091,1
19.28999999999999915,26.26000000000000156,0.,465.,0.003628389814035000091,0
22.10000000000000142,38.96999999999999886,443.5,2011.25,0.006431069828748000108,1
23.,27.125,419.,686.,0.004714942145904999632,1
20.81500000000000128,18.81500000000000128,205.,458.5,0.002853609700617000186,0
22.19999999999999929,20.64999999999999858,519.,826.,0.003412145724145999783,1
21.69999999999999929,26.69999999999999929,0.,518.,0.004285229934603999868,0
21.39000000000000057,25.69999999999999929,0.,481.5,0.004045655627794999577,0
19.23000000000000043,30.53333333333329946,17.33333333333330017,433.,0.004206990325484999925,0
22.10000000000000142,38.79999999999999716,447.,2012.75,0.006402726593800999767,1
21.73000000000000043,20.5666666666666984,462.3333333333329733,830.6666666666669698,0.003301723496224000156,1
20.69999999999999929,20.44500000000000028,0.,461.5,0.003080059622324000067,0
22.28999999999999915,25.44500000000000028,433.,998.5,0.004233108273379000176,1
22.10000000000000142,39.06750000000000256,433.,2022.5,0.006447326661340999944,1
21.28999999999999915,21.28999999999999915,457.,835.,0.003327133008996000039,1
20.14999999999999858,33.,0.,443.5,0.004818864292599999745,0
20.86499999999999844,19.74249999999999972,429.5,589.75,0.003004232808186999872,1
22.60000000000000142,28.19999999999999929,513.5,1103.,0.004784898054224999593,1
22.19999999999999929,27.07499999999999929,460.,1129.,0.004481443031344000197,1
20.14999999999999858,33.09000000000000341,0.,446.5,0.004832108748312999996,0
22.,38.09000000000000341,444.,1860.5,0.006245794182762999872,1
20.66666666666669983,35.25999999999999801,0.,1039.666666666669926,0.005320051334497999732,0
20.89000000000000057,19.78999999999999915,433.,635.5,0.003016154116039000081,1
19.28999999999999915,31.05000000000000071,32.25,435.25,0.004294802343079999647,0
22.19999999999999929,38.45000000000000284,433.,1954.,0.006383551344664999995,1
22.17500000000000071,38.97249999999999659,328.,1986.5,0.006461251669434999942,1
21.5,24.28999999999999915,469.6666666666670267,788.,0.003848334759900999894,1
19.26749999999999829,31.,17.,428.75,0.004281792008634000175,0
21.78999999999999915,20.29250000000000043,486.5,799.5,0.00326950760367200003,1
22.10000000000000142,26.10000000000000142,466.5,1035.,0.004292525729163000105,1
22.,38.64500000000000313,438.,1940.,0.00633772739425599984,1
21.76749999999999829,20.54500000000000171,479.,817.5,0.003305834567061999903,1
22.28999999999999915,28.5,494.,1037.,0.004745224792958999821,1
21.72250000000000014,20.60000000000000142,479.,826.,0.003305579374962000147,1
21.28999999999999915,19.625,483.75,662.5,0.00306564969062399998,1
22.24500000000000099,24.89000000000000057,433.,940.75,0.004128761592515999695,1
22.10000000000000142,39.02250000000000085,433.,2019.,0.006439823403323999967,1
19.28999999999999915,31.55000000000000071,0.,434.,0.004364447078906000255,0
22.23000000000000043,38.92999999999999972,403.6666666666670267,1995.,0.006476013236709999774,1
19.69999999999999929,28.94500000000000028,0.,437.5,0.004105792840028999954,0
19.78999999999999915,27.5,0.,444.,0.003921518722409999581,0
22.10000000000000142,38.82666666666670352,433.,2001.,0.006407172422371000195,1
19.60000000000000142,29.78999999999999915,0.,436.5,0.00420012211417000042,0
20.5,33.89999999999999858,0.,726.,0.005060459218532999646,0
20.78999999999999915,20.10000000000000142,0.,462.,0.003044744347770000133,0
22.,37.95000000000000284,444.,1832.75,0.006222608071869999667,1
22.10000000000000142,37.81750000000000256,426.,1801.75,0.006238969441297000269,1
20.33999999999999986,33.,0.,489.5,0.00487625244872299992,0
22.39000000000000057,26.01500000000000057,444.,1056.25,0.004355194838135999572,1
19.39000000000000057,26.69999999999999929,0.,469.5,0.003712726757489999939,0
22.89000000000000057,17.60000000000000142,337.1999999999999886,457.,0.0030308030107760002,0
22.16666666666669983,26.8566666666667011,444.,1077.,0.004435966026022000047,1
19.28999999999999915,26.89000000000000057,0.,463.,0.003715958052468000105,0
22.19999999999999929,26.60000000000000142,454.75,1076.5,0.004402264770377999591,1
21.10000000000000142,19.78999999999999915,0.,513.5,0.003055534033507000067,0
19.26000000000000156,30.5666666666666984,31.,433.3333333333329733,0.004219547414909000094,0
21.,19.69999999999999929,0.,476.,0.003022848223585999829,0
22.39000000000000057,26.41750000000000043,438.,1067.75,0.004423056890989000324,1
19.39000000000000057,31.,0.,438.3333333333329733,0.004314804364517000126,0
